date	time	username	to	replies	retweets	favorites	text	mentions	hashtags	id	permalink	processed_text	sentences_tone	document_tones	sadness	confident	joy	analytical	anger	tentative	fear
2020-04-18	12:00:08	PandaaSocial		1	1	4	@MumbaiPolice @mybmcWardRS In last one week this is third complaint on using open ground next to Vaishali CHS MG Road, Kandivali west near Dominoz Pizza outlet for playing cards ,drinking and peeing. Please take action to maintain better hygiene in such difficult pandemic crisis. – at Domino's Pizza	@MumbaiPolice @mybmcWardRS		1251480630837182465	https://twitter.com/PandaaSocial/status/1251480630837182465	USER_MENTION USER_MENTION last one week third complaint using open ground next vaishali chs mg road kandivali west near dominoz pizza outlet playing card drinking peeing please take action maintain better hygiene difficult pandemic crisis domino pizza		[]							
2020-04-28	05:58:12	biswajitsir4u		0	0	1	What kind of yoga is this?#SoniaSpeaksNow #ArnabGoswami #COVID19 #MumbaiPolice #Rupee #SoniaScaresNobody @abbas_nighat @narendramodi @DurgakantaRoy @ABVPBanga @BJP4Bengal @RahulGandhi @sambitswaraj @ArvindKejriwal @MamataOfficial	@abbas_nighat @narendramodi @DurgakantaRoy @ABVPBanga @BJP4Bengal @RahulGandhi @sambitswaraj @ArvindKejriwal @MamataOfficial	#SoniaSpeaksNow #ArnabGoswami #COVID19 #MumbaiPolice #Rupee #SoniaScaresNobody	1255013427921076224	https://twitter.com/biswajitsir4u/status/1255013427921076224	kind yoga soniaspeaksnow arnabgoswami covid19 mumbaipolice rupee soniascaresnobody USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.760394, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.58393, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-04-26	13:07:58	Bittuku15242055		0	1	1	#Help_Them If you want to help someone,do at the time of this . Many people are not getting food today because of pandemic lockdown. It is very important to help such people at the time of need, you can see that the disciples of Sant Rampal Ji Maharaj are helping The Needy – at Maur Railway Station		#Help_Them	1254396804457656320	https://twitter.com/Bittuku15242055/status/1254396804457656320	help_them want help time many people getting food today pandemic lockdown important help people time need see disciple sant rampal ji maharaj helping needy maur railway station		[{'score': 0.514428, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-24	11:38:53	Rahman46204012T	ladygaga	0	0	0	This is humanitarian aid. Need more helping hand, So from which position I am appealing to stand by the side of the impoverished people due to Covid-19 crisis. Please please please. Help line Shanchatbd no. 18130485901 			1253649608984518657	https://twitter.com/Rahman46204012T/status/1253649608984518657	humanitarian aid need helping hand position appealing stand side impoverished people due covid19 crisis please please please help line shanchatbd		[{'score': 0.549013, 'tone_id': 'fear', 'tone_name': 'Fear'}]							1.0
2020-04-26	08:50:52	AishdAish		3	0	3	#WhatAfterMay3? Apple Cider beer and Nachos. Also, gym. (This is me hoping the #lockdown will get lifted) #Covid_19 #coronavirus #sundayvibes #CoronavirusLockdown #lockdownextension		#WhatAfterMay3 #lockdown #Covid_19 #coronavirus #sundayvibes #CoronavirusLockdown #lockdownextension	1254332103803764736	https://twitter.com/AishdAish/status/1254332103803764736	whataftermay3 apple cider beer nacho also gym hoping lockdown get lifted covid_19 coronavirus sundayvibes coronaviruslockdown lockdownextension		[{'score': 0.632095, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-04-20	02:30:26	Ketan_SS	Janaspandana_SS	0	0	0	People what do you use to communicate with your peers in this lockdown period. 			1252062036659335169	https://twitter.com/Ketan_SS/status/1252062036659335169	people use communicate peer lockdown period		[]							
2020-04-29	09:14:17	nimeshkatariya	TarekFatah	0	0	1	"@Javedakhtarjadu I'm fan of both of guys.Tarek sir is good journalist and javed sir is good writer. At this time hindu &amp; Muslims are not important.Please follow humanity. The FACTS R right by Tarek sir &amp; i am agree about it.Please follow""वसुधैव कुटुम्बकम""@time of COVID 19 "	@Javedakhtarjadu		1255425160565403651	https://twitter.com/nimeshkatariya/status/1255425160565403651	USER_MENTION im fan guys.tarek sir good journalist javed sir good writer time hindu muslim important.please follow humanity fact r right tarek sir agree it.please covid	[{'sentence_id': 0, 'text': 'USER_MENTION im fan guys.tarek', 'tones': []}, {'sentence_id': 1, 'text': 'sir good journalist javed sir good writer time hindu muslim important.please', 'tones': [{'score': 0.650274, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'follow humanity fact r right tarek sir agree it.please', 'tones': [{'score': 0.519004, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'covid', 'tones': []}]	[{'score': 0.620743, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.890603, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0				
2020-04-15	00:34:55	guwahatipost		0	0	0	Assam cops launch ‘Food for All’ scheme for poor and needy during #lockdown 		#lockdown	1250221025003880454	https://twitter.com/guwahatipost/status/1250221025003880454	assam cop launch scheme poor needy lockdown		[{'score': 0.571538, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-23	07:33:18	zson_bakka		0	0	0	@ArnabGoswamiRtv why did you not debated on thousands Migrant Labour walking hundreds of KMs due to 5 trillions target Prime Minister @narendramodi preplanned #lockdown.@RahulGandhi @priyankagandhi	@ArnabGoswamiRTv @narendramodi @RahulGandhi @priyankagandhi	#lockdown	1253225418120810496	https://twitter.com/zson_bakka/status/1253225418120810496	USER_MENTION debated thousand migrant labour walking hundred km due trillion target prime minister USER_MENTION preplanned lockdown.USER_MENTION USER_MENTION		[]							
2020-05-02	17:09:33	RanaAliAsad7		0	0	1	FRANCE: Government extends coronavirus emergency by two months to July 24.			1256631928377298945	https://twitter.com/RanaAliAsad7/status/1256631928377298945	france government extends coronavirus emergency two month july		[]							
2020-04-20	07:34:52	KHANRASHEED19	Me__Nisha	0	0	0	Good morning dear friend. May Allah save all people of the world from Coronavirus and save our lives henceforth more particularly Muslim Umeh. 			1252138648709013504	https://twitter.com/KHANRASHEED19/status/1252138648709013504	good morning dear friend may allah save people world coronavirus save life henceforth particularly muslim umeh		[{'score': 0.723823, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.936902, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0	1.0		1.0	
2020-04-21	14:22:23	IndiaKravMaga	MayaKadosh	0	0	0	I read everything and believe very little. That too with a pinch of salt. I also admire the people of Israel for their democratic tradition and healthy bullshit meter. Trends in India covid fight aren’t that much different only constrained by resources, and of course bureaucracy!			1252603593594634241	https://twitter.com/IndiaKravMaga/status/1252603593594634241	read everything believe little pinch salt also admire people israel democratic tradition healthy bullshit meter trend india covid fight much different constrained resource course bureaucracy		[{'score': 0.582934, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-29	18:54:45	Vishal_Jain_	Delhicustoms	1	1	0	@SanjayMehta_MTC @Mundra_Customs @CustomMundra despite clear message from MOS when SSL &amp; CFS are bent hard to levy Arbitrary charges it’s time to unite and show them let’s make a FULL STOP HERE &amp; yell to them #NOWAIVER means #NODO. #NOCLEARANCE #COVID19	@SanjayMehta_MTC @Mundra_Customs @CustomMundra	#NOWAIVER #NODO #NOCLEARANCE #COVID19	1255571237385822208	https://twitter.com/Vishal_Jain_/status/1255571237385822208	USER_MENTION USER_MENTION USER_MENTION despite clear message mo ssl cf bent hard levy arbitrary charge time unite show make full stop yell nowaiver mean nodo noclearance covid19		[{'score': 0.707444, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-18	09:45:43	RvNvishal	GargaC	0	0	0	Divided by States ,United by corona .			1251446805327253507	https://twitter.com/RvNvishal/status/1251446805327253507	divided state united corona		[{'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-27	12:05:20	c_joonho		0	0	1	Lockdown Day 41: Cheerful surprise from Korea - Korea New Home/Away Kits Thank you, salgookim #malaysia #lockdown #mco #day41 #football #jersey #korea #kfa #말레이시아 #락다운 #이동제한 #자가격리… https://www.instagram.com/p/B_e9G_eJh7Zf8IIkoagUhvrhQhpjx2jipzdvvg0/?igshid=olvffpvch3z2		#malaysia #lockdown #mco #day41 #football #jersey #korea #kfa	1254743430271578114	https://twitter.com/c_joonho/status/1254743430271578114	lockdown day cheerful surprise korea korea new kit thank salgookim malaysia lockdown mco day41 football jersey korea kfa URL		[{'score': 0.781969, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-25	18:00:39	diluray1	IPR_Odisha	0	0	0	After all it's century congratulations all who breaks lockdown but finally we will win against corona by the dedication of our #Coronawarriers #OdishaFightsCorona @kanak_news @IPR_Odisha @HFWOdisha	@kanak_news @IPR_Odisha @HFWOdisha	#Coronawarriers #OdishaFightsCorona	1254108073821532160	https://twitter.com/diluray1/status/1254108073821532160	century congratulation break lockdown finally win corona dedication coronawarriers odishafightscorona USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.860389, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-19	13:58:22	rizwan_uzzaman		10	2	26	COVID-19MASS AWARENESS BY VOICENGO VOLUNTEERS @narendramodi @dcjammuofficial @rimco2055 @kansalrohit69 @ZPHQJammu @DrJitendraSingh @tariq__malik @Arif_Thuroo @Maliksohail_jk @imsudanvishal @ddnews_jammu @igpjmu @JAMMULINKS @DailyExcelsior1 @State_Times @Nishikant1971	@narendramodi @dcjammuofficial @rimco2055 @kansalrohit69 @ZPHQJammu @DrJitendraSingh @tariq__malik @Maliksohail_jk @imsudanvishal @ddnews_jammu @igpjmu @JAMMULINKS @DailyExcelsior1 @State_Times @Nishikant1971		1251872773745623041	https://twitter.com/rizwan_uzzaman/status/1251872773745623041	covid19mass awareness voicengo volunteer USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.608909, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-20	17:09:06	achlendra		2	7	25	Interview: Controlling Covid-19 is the first priority, it is not that we do not want to open the industry. It is with some conditions:V S Kundu ACS Haryana Govt./CEO GMDA @Live_Hindustan @DC_Gurugram #IndiaFightsCorona @cdgurugram @diprogurugram1 @HHGurugram	@Live_Hindustan @DC_Gurugram @cdgurugram @diprogurugram1 @HHGurugram	#IndiaFightsCorona	1252283162647883776	https://twitter.com/achlendra/status/1252283162647883776	interview controlling covid19 first priority want open industry kundu ac haryana gmda USER_MENTION USER_MENTION indiafightscorona USER_MENTION USER_MENTION USER_MENTION		[]							
2020-04-28	21:28:12	IamSiddprt001		0	0	0	Sir @narendramodi Ji please tell should I go to office or not?? The office were open in #Hotspot #redzone #Jaipur some #NonEssential they call me what should I do #StayHomeStaySafe or break the #Lockdown coz I'm employe I have no power if I lose my job then what do I do help 	@narendramodi	#Hotspot #redzone #Jaipur #NonEssential #StayHomeStaySafe #Lockdown	1255247469669163016	https://twitter.com/IamSiddprt001/status/1255247469669163016	sir USER_MENTION ji please tell go office office open hotspot redzone jaipur nonessential call stayhomestaysafe break lockdown coz im employe power lose job help		[{'score': 0.653412, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-01	05:45:19	dgug357		0	1	0	Why each & every worker of all Hospitals are not being tested for #COVID19. Only doctors are being tested. Why ward boy, housekeeping staff, clerical staff is being left out. Is they are are all immune to #coronavirusindia @ArvindKejriwal @SatyendarJain @PMOIndia @RSSorg	@ArvindKejriwal @SatyendarJain @PMOIndia @RSSorg	#COVID19 #coronavirusindia	1256097349627031553	https://twitter.com/dgug357/status/1256097349627031553	every worker hospital tested covid19 doctor tested ward boy housekeeping staff clerical staff left immune coronavirusindia USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.618451, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-05-03	06:28:56	geordiedentist	Karl84thompson	1	0	0	Right ok. Personally, and I think I've been pretty consistent on this, I don't see it. I don't see how it is possible or reasonable. I think voiding below Vanarama etc was a test to see the reaction. I know EFL are looking at all sorts of Post-covid options already. Its about £££			1256833098609840130	https://twitter.com/geordiedentist/status/1256833098609840130	right ok personally think ive pretty consistent dont see dont see possible reasonable think voiding vanarama etc test see reaction know efl looking sort postcovid option already		[{'score': 0.804906, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.898329, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-04-24	01:35:08	SKKumar86330405		0	0	0	@KTRTRS We request Govt to instruct (Educational ministry) schools &amp; coll to conduct ONLY ONLINE CLASSES FOR THIS FULL ACADEMIC YEAR as High scope for Covid spread where kids may not follow Hygiene conditions and social distance as they are kids,Pl think&amp;Do the needful Sir	@KTRTRS		1253497670733164544	https://twitter.com/SKKumar86330405/status/1253497670733164544	USER_MENTION request govt instruct educational ministry school coll conduct online class full academic year high scope covid spread kid may follow hygiene condition social distance needful sir		[{'score': 0.503121, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.554173, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]	1.0			1.0			
2020-04-19	14:26:17	devanaboyina9		1	0	1	Felt the same in the first week of lockdown itself – at TGIFF			1251879797585702917	https://twitter.com/devanaboyina9/status/1251879797585702917	felt first week lockdown tgiff		[{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]						1.0	
2020-04-28	09:26:17	Pellentini		1	2	2	When I say Christianity in Nigeria is somewhat of a sham I wasn’t lying. Most of These pastors are just bunch of scammers and money swindlers, they are only interested in collecting your money. Fake prophesies, fake miracles! Covid 19 is here now no more miracle performers. 			1255065792292552704	https://twitter.com/Pellentini/status/1255065792292552704	say christianity nigeria somewhat sham lying pastor bunch scammer money swindler interested collecting money fake prophesies fake miracle covid miracle performer		[]							
2020-04-22	07:19:18	_GauravAanand		1	0	2	#CoronaUpdate A Telephonic Survey on #COVID19 is being undertaken where you shall receive calls on your mobile from 1921 number. Please participate in this survey with your information. #SwasthaBharat #IndiaFightsCorona #StayHomeIndia		#CoronaUpdate #COVID19 #SwasthaBharat #IndiaFightsCorona #StayHomeIndia	1252859509933879298	https://twitter.com/_GauravAanand/status/1252859509933879298	coronaupdate telephonic survey covid19 undertaken shall receive call mobile number please participate survey information swasthabharat indiafightscorona stayhomeindia		[{'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-28	14:40:54	MehrajMir_		0	1	14	Sadqat-ul-Fitr amount has been fixed at Rs 55 per person for the Year of 2020 by Grand Mufti of J&K @nasirmufti. He requested Muslims of JK to pay it asap, without waiting for Eid-ul-Fitr, as due to #COVID19 Lockdown &amp; restrictions, large number of families are badly suffering.	@nasirmufti	#COVID19	1255144968462557184	https://twitter.com/MehrajMir_/status/1255144968462557184	sadqatulfitr amount fixed r per person year grand mufti USER_MENTION requested muslim jk pay asap without waiting eidulfitr due covid19 lockdown restriction large number family badly suffering		[{'score': 0.638554, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-18	13:35:40	ImPrabal_07	jabalpurdm	0	0	0	Sir, In Jbp, 2 new Corona Cases is true?			1251504671883014144	https://twitter.com/ImPrabal_07/status/1251504671883014144	sir jbp new corona case true		[{'score': 0.678923, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.859692, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0	1.0	1.0			
2020-05-01	12:56:25	AbdulHameedMug2		1	19	17	Always avoid to respond over government representatives criticising Sindh government though government of Sindh is fighting against global pandemic crisis with limited resources. Kindly act as prime minister or step down says chairman PPP @BBhuttoZardari #NationStandWithBilawal	@BBhuttoZardari	#NationStandWithBilawal	1256205838932488192	https://twitter.com/AbdulHameedMug2/status/1256205838932488192	always avoid respond government representative criticising sindh government though government sindh fighting global pandemic crisis limited resource kindly act prime minister step say chairman pp USER_MENTION nationstandwithbilawal		[]							
2020-04-26	12:12:39	BalasoreBls		0	0	2	The following ADVISORY had been given by the District administration @DBalasore on Lockdown 2.0. @nesco_balasore @balasoremunici1 @SPBalasore @igerbalasore @NOCCiBalasore	@DBalasore @nesco_balasore @balasoremunici1 @SPBalasore @igerbalasore @NOCCiBalasore		1254382885295001603	https://twitter.com/BalasoreBls/status/1254382885295001603	following advisory given district administration USER_MENTION lockdown USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.649676, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-17	04:22:51	Mohanch74268719	arvindgunasekar	0	0	0	Tests, PPEs, lockdown.. #BalconyGovernment.		#BalconyGovernment	1251003163160670208	https://twitter.com/Mohanch74268719/status/1251003163160670208	test ppes lockdown balconygovernment		[]							
2020-04-27	16:05:36	mahaveerjain369	aajtak	0	0	0	Please support lockdown @PMOIndia @ektarkapoor @VivianDsena01 @kandpalSukirti3 @RubiDilaik @BeingSalmanKhan @AnilKapoor @aamir_khan @eyehinakhan @iam_juhi @StarPlus	@PMOIndia @ektarkapoor @VivianDsena01 @kandpalSukirti3 @RubiDilaik @BeingSalmanKhan @AnilKapoor @aamir_khan @eyehinakhan @iam_juhi @StarPlus		1254803897320955904	https://twitter.com/mahaveerjain369/status/1254803897320955904	please support lockdown USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.666095, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-05-02	07:56:23	ZeroEnergyVN		0	0	2	Fishing and relax in countryside after #lockdown. The world should prepare well for the next #pandemic. Don't know how much better to #restructure but lost momentum and time delay of our #plan.		#lockdown #pandemic #restructure #plan	1256492720773754880	https://twitter.com/ZeroEnergyVN/status/1256492720773754880	fishing relax countryside lockdown world prepare well next pandemic dont know much better restructure lost momentum time delay plan		[{'score': 0.730335, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-22	13:55:36	shashikant00711	kayjay34350	0	0	0	Can be used against corona fight..will remind dont touch face			1252959242262204418	https://twitter.com/shashikant00711/status/1252959242262204418	used corona fight remind dont touch face		[{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-05-03	19:01:26	sanjayvkhareho1		0	0	1	Inspired by Narendra Modi Ji 03.05.2020. 3rd May 2020 ... Jaan bhi jahaan bhi. Fight with Corona #pmcares #indiagives #zeebusiness #aajtak #abpnews Donate dailly .... for man kind - I m doing this Starting from 28th march to till date. And I will do dailly further also		#pmcares #indiagives #zeebusiness #aajtak #abpnews	1257022474497265664	https://twitter.com/sanjayvkhareho1/status/1257022474497265664	inspired narendra modi ji may jaan bhi jahaan bhi fight corona pmcares indiagives zeebusiness aajtak abpnews donate dailly man kind starting march till date dailly also		[{'score': 0.747942, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-04-19	16:08:43	SaibalBaroi	narendramodi	0	0	2	Thank you Sir. Your appreciation for many section hasreally motivated them. Sir, your every step and decision has protected our country from this deadly pandemic. Please accept my Pranam. The entire country is with you and your decisions 			1251905578017980416	https://twitter.com/SaibalBaroi/status/1251905578017980416	thank sir appreciation many section hasreally motivated sir every step decision protected country deadly pandemic please accept pranam entire country decision		[{'score': 0.548357, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.93884, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]		1.0	1.0	1.0			
2020-04-20	06:18:45	Shubham26819690		0	0	0	I heard that Haryana Govt. Gave double salary during COVID-19 for Govt. employee,if u dnt give maharshtra police double salary bt atleast don't cut the salary please.@narendramodi @mybmc @CMOMaharashtra @AUThackeray @MumbaiPolice @CPMumbaiPolice	@narendramodi @mybmc @CMOMaharashtra @AUThackeray @MumbaiPolice @CPMumbaiPolice		1252119495004561410	https://twitter.com/Shubham26819690/status/1252119495004561410	heard haryana govt gave double salary covid19 govt u dnt give maharshtra police double salary bt atleast dont cut salary please.USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.681968, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-01	09:21:33	talwaraarti		0	0	0	The 2 Possible Futures of Marketing After Coronavirus by @Nabisukey in @BttrMarketing	@Nabisukey @BttrMarketing		1256151764967063556	https://twitter.com/talwaraarti/status/1256151764967063556	possible future marketing coronavirus USER_MENTION USER_MENTION		[{'score': 0.602574, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]			1.0			1.0	
2020-04-18	17:03:48	ashi1805	IndiainSwiss	0	0	2	Sweet gesture! This shows we Indians has left a great remark on the world in this pandemic for our living and fight we brought in Thank you @MySwitzerlandIN @IndiainSwiss	@MySwitzerlandIN @IndiainSwiss		1251557050544353283	https://twitter.com/ashi1805/status/1251557050544353283	sweet gesture show indian left great remark world pandemic living fight brought thank USER_MENTION USER_MENTION		[{'score': 0.884551, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-17	16:27:05	gshreepad	htTweets	1	0	0	@10DowningStreet @GOVUK @HouseofCommons @BorisJohnson sir according to my knowledge spitting in public places or any common areas is strictly prohibited in UK , will you check with this so called professor why he speaking to Indian media , that's too related with Covid ! 	@10DowningStreet @GOVUK @HouseofCommons @BorisJohnson		1251185422194978816	https://twitter.com/gshreepad/status/1251185422194978816	USER_MENTION USER_MENTION USER_MENTION USER_MENTION sir according knowledge spitting public place common area strictly prohibited uk check called professor speaking indian medium thats related covid		[{'score': 0.890188, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-20	12:42:52	Samimsk03691596		0	0	0	22.#OndrinaivomVaa - a great campaign by I-PAC to reduce people’s suffering and encouraging them to fight the battle against COVID-19 as one.		#OndrinaivomVaa	1252216162643054599	https://twitter.com/Samimsk03691596/status/1252216162643054599	ondrinaivomvaa great campaign ipac reduce suffering encouraging fight battle covid19 one		[{'score': 0.624763, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-15	14:43:58	Gaurav81184		0	0	1	Let’s stop this bloody blame game in Maharashtra and let’s ensure that we maintain social distancing . If the lockdown is again extended in Maharashtra , the economy is screwed for sure .			1250434696955064324	https://twitter.com/Gaurav81184/status/1250434696955064324	stop bloody blame game maharashtra ensure maintain social distancing lockdown extended maharashtra economy screwed sure		[{'score': 0.727798, 'tone_id': 'confident', 'tone_name': 'Confident'}]		1.0					
2020-04-18	13:43:56	Jahpanah27		0	0	1	Power of nature over human please save forest @PMOIndia @bhupeshbaghel otherwise like this pandemic will be frequently @JashpurDist	@PMOIndia @bhupeshbaghel @JashpurDist		1251506752769515520	https://twitter.com/Jahpanah27/status/1251506752769515520	power nature human please save forest USER_MENTION USER_MENTION otherwise like pandemic frequently USER_MENTION		[{'score': 0.558043, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.840228, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]			1.0	1.0			
2020-04-29	14:02:15	SudhirSood6	News437471921	0	1	1	Salutations to the DG (Prisons) Anand Kumar ji for his foresightedness and such humanitarian approach.. U.P Police is simply doing great in handling the on going COVID-19 issue...Thank you			1255497631268298753	https://twitter.com/SudhirSood6/status/1255497631268298753	salutation dg prison anand kumar ji foresightedness humanitarian approach u.p police simply great handling going covid19 issue thank		[]							
2020-04-20	12:48:18	KrishnajithKJ		0	1	2	Karnataka closed borders with Kerala saying it is a 'Corona State'. Just saying. #KeralaModel		#KeralaModel	1252217527742001153	https://twitter.com/KrishnajithKJ/status/1252217527742001153	karnataka closed border kerala saying corona state saying keralamodel		[{'score': 0.529542, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-05-02	15:15:45	sianashiyam	TheLogicalMv	1	0	1	Why where that mask if you are not following the global pandemic rules? 			1256603289044410369	https://twitter.com/sianashiyam/status/1256603289044410369	mask following global pandemic rule		[{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]				1.0			
2020-04-22	07:19:47	Galibe_vishal	AmritadTOI	0	1	0	#COVIDー19 #coronavirus #lockdownindia and now locals oppose setting up of covid-19 lab at outside the ESIC hospital sangathanagar it installed at ESI quarters premises @HiHyderabad @newsinhyderabad @NewsHyderabad @TOIHyderabad @WeAreHyderabad @HydWatch @TOIHyderabad	@HiHyderabad @newsinhyderabad @NewsHyderabad @TOIHyderabad @WeAreHyderabad @HydWatch @TOIHyderabad	#COVID #coronavirus #lockdownindia	1252859629295427584	https://twitter.com/Galibe_vishal/status/1252859629295427584	coronavirus lockdownindia local oppose setting covid19 lab outside esic hospital sangathanagar installed esi quarter premise USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION		[{'score': 0.524629, 'tone_id': 'joy', 'tone_name': 'Joy'}]			1.0				
2020-04-15	09:34:17	Satendra_Singh0	Satendra_Singh0	0	0	0	Central Minister of Labour has prepared proposal on Payment of applicable Minimum wages / Reasonable Wages to be paid for the Lockdown period instead of Full Wages.* Hope for the Best. 			1250356764584718336	https://twitter.com/Satendra_Singh0/status/1250356764584718336	central minister labour prepared proposal payment applicable minimum wage reasonable wage paid lockdown period instead full hope best		[{'score': 0.8766, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]				1.0		1.0	
2020-05-03	11:42:00	PoonamThakur111		0	1	1	Tamil Nadu Govt aims to raise over 10 crore to fight Corona by forcing only Hindu temples to part with its money. While the same Govt spends nearly 22 crores on Muslims only for giving away rice for porridge during Ramzan! #सिर्फ_मंदिर_पैसे_क्यों_दे ?			1256911886853058562	https://twitter.com/PoonamThakur111/status/1256911886853058562	tamil nadu govt aim raise crore fight corona forcing hindu temple part money govt spends nearly crore muslim giving away rice porridge ramzan		[{'score': 0.828366, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
2020-04-30	14:29:25	DhaneshKhatri5		0	0	0	@MamataOfficial @KolkataPolice @slcairport @WBPolice Mam/Sir, I am a student who came kolkata for higher studies and been stuck due to the lockdown for more than 1 month. And I request you to please allow inter state travel as JH is giving the pass to take me back but WB is not	@MamataOfficial @KolkataPolice @slcairport @WBPolice		1255866854956023808	https://twitter.com/DhaneshKhatri5/status/1255866854956023808	USER_MENTION USER_MENTION USER_MENTION USER_MENTION student came kolkata higher study stuck due lockdown month request please allow inter state travel jh giving pas take back wb		[]							
2020-04-15	15:01:27	VarmaSakshi_		0	0	1	Dear #COVID #CoronavirusLockdown, you have put so many of we #kids indefinitely and our schools are closed... We are sandwiched between #Moms n #Dads and having a tough time... Kindly consider our request and run away from #India		#COVID #CoronavirusLockdown #kids #Moms #Dads #India	1250439098130518019	https://twitter.com/VarmaSakshi_/status/1250439098130518019	dear covid coronaviruslockdown put many kid indefinitely school closed sandwiched mom n dad tough time kindly consider request run away india		[{'score': 0.768819, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]	1.0						
